wavelength_nm,Dark,Light,Sample
434.8018665336181,1260.6397638702401,4166.238927268972,4104.60186779022
435.01295072519264,1258.6422943496698,3949.5952330398504,3889.7711458969125
435.22402294269455,1257.0903180313107,4144.368760986338,4082.551704254153
435.4350831836857,1256.5708259582525,4103.343386993413,4042.7788111496016
435.646131445728,1260.1082719802846,4187.371104812621,4120.096131362924
435.8571677263834,1255.7258388519274,4118.356657905582,4056.186106567382
436.06819202321384,1259.6632787704475,4182.961672096254,4121.4206111526455
436.2792043337813,1254.4573582076991,4200.5349039459325,4135.899890213024
436.49020465564774,1256.5638260650635,4086.6981409835826,4023.8680997085594
436.70119298637496,1255.3638443756113,4295.550454101576,4229.698958930974
436.912169323525,1259.8942752456658,4110.516777534487,4047.79273464202
437.1231336646598,1254.3948591613762,4203.253862457289,4138.301853561401
437.3340860073413,1259.216785583497,4033.8714470672535,3972.5403829193124
437.5450263491313,1256.049833908079,4043.5507993698216,3983.8077109909077
437.755954687592,1254.778353309625,4071.2498767089796,4012.444774017331
437.96687102028505,1256.795822525025,3971.5393981933516,3912.878793296809
438.17777534477256,1259.7582773208626,4137.8563603591965,4073.1073483657815
438.3886676586164,1255.2973453903182,4123.608077774056,4060.073047256486
438.5995479593785,1258.8412913131735,4138.601348991389,4075.9108055877596
438.81041624462097,1253.8843669509888,4056.5481010437047,3996.0420243072504
439.0212725119055,1260.8742602920547,4135.662893829348,4073.375344276428
439.2321167587942,1255.6293403244033,4122.210099105844,4060.106546745316
439.4429489828488,1257.3928134155308,3980.596259994509,3922.3211492156934
439.65376918163145,1254.3003606033305,4107.947816734334,4045.5577687454224
439.864577352704,1258.1198023223922,3964.6240037155085,3907.7018722915836
440.0753734936284,1254.7373539352436,4011.4792887496983,3951.9586969757033
440.2861576019665,1255.8733366012555,4079.217255134587,4020.1336566925024
440.49692967528034,1254.193862228395,4028.9070228195137,3968.4024460601768
440.7076897111319,1257.8838059234618,4173.923310012818,4112.949240417476
440.91843770708294,1253.730369300837,4087.1796336364946,4026.590558166517
441.1291736606955,1257.4178130340604,4041.506830558767,3982.4282320403986
441.3398975695317,1256.71982368469,3926.497585487366,3869.0749617004385
441.55060943115313,1259.3357837676997,4147.395214805614,4085.6246573638846
441.7613092431219,1257.657309379577,3947.732261466971,3890.8191299057044
441.97199700299996,1258.6432943344169,3980.9862540435797,3921.2351657867525
442.18267270834923,1258.405297966,3844.192341384878,3789.9306693649282
442.39333635673165,1258.8707908630397,4042.78981098175,3981.382747993476
442.6039879457091,1254.76285354614,3899.019004783626,3842.5608662795953
442.81462747284354,1257.7643077468877,3923.250135040279,3868.0289776611394
443.025254935697,1256.5238266754118,3939.7178837585375,3882.9477500152593
443.2358703318313,1257.8158069610654,3973.1683733367886,3914.651266250606
443.44647365880843,1256.4758274078347,3973.421869468691,3913.8147790145904
443.6570649141902,1261.464751281734,3991.8560881805292,3934.124469108582
443.8676440955388,1256.838321876527,3793.38411666869,3740.3899253082313
444.078211200416,1259.9662741470352,3986.648667640683,3926.906579246528
444.2887662263837,1256.0038346099843,3815.3652812576247,3762.199592514028
444.4993091710039,1257.3433141708344,3916.8677324295168,3859.726604347226
444.7098400318386,1254.9013514328026,3852.177719535817,3796.576567955015
444.92035880644966,1256.4908271789554,3804.7149437713583,3752.3277431488095
445.130865492399,1255.9478354644762,3961.38105319977,3904.588919792171
445.3413600872485,1258.473296928405,3807.1394067764354,3752.3302431106526
445.5518425885603,1256.1643321609497,3855.5681678008914,3801.757988891589
445.76231299389616,1257.806307106021,3811.5303397750913,3756.833174400332
445.97277130081807,1252.46538860321,3791.356647605893,3738.5654531478776
446.18321750688796,1256.516326789853,3897.4555286407535,3842.6553648376466
446.3936516096678,1253.9223663711564,3866.100507087691,3810.6013539504934
446.60407360671945,1257.7953072738683,3702.15050880433,3652.7307629013135
446.8144834956049,1257.6288098144555,3791.0936516189604,3741.893902358994
447.02488127388614,1257.5983102798452,3759.9396269988956,3707.684924354555
447.2352669391249,1256.9043208694434,3572.251990928658,3525.023711585999
447.44564048888344,1261.3787525939952,3765.2375461578417,3713.3798374557555
447.6560019207234,1255.7518384552004,3753.312228126514,3702.6420013046263
447.8663512322069,1258.8732908248883,3645.857867774978,3598.0535972213784
448.0766884208957,1256.436328010562,3760.8006138610776,3710.06088809966
448.287013484352,1260.1622711563082,3733.2725339126646,3682.4943087387146
448.4973264201375,1254.013364982605,3460.8621906280528,3416.940360832219
448.7076272258142,1256.5578261566168,3617.5812992477463,3568.345550537108
448.91791589894405,1256.5528262329094,3638.6069784164406,3591.614695472713
